caption_id,caption_text,len,times_used,total_earnings,performance_score,source,created_at,cleanup_reason
35807,"I MISS YOU! 😣🥺",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
37644,"I'm horny rn 😈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
42863,"Lazy morning 💤",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44086,"Morning babe 😊",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44236,"morning to u 😉",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44237,"Morning to u 😊",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51389,"truth or dare😈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51939,"Wake up baby 🥰",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22323,"are u busy rn?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22422,"Are you alone?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22850,"are you on rn?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23229,"Ass or tits? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23230,"Ass or Tits? 🤭",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23859,"Babyy hello? 🤍",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24729,"BG,GG or SOLO?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25346,"Can we talk? 💋",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25347,"Can we talk? 🥺",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29681,"Fast or slow?😈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30871,"Got any plans?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31150,"Guess what?? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32231,"Hey u there? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32698,"Hii what's up?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43850,"Miss me yet? 💋",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43851,"Miss me yet? 😇",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43852,"Miss me yet? 😉",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43853,"Miss me yet? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43855,"miss me yet? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
45730,"off to work? 🥹",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48612,"Still awake? 😉",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48743,"still there? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48744,"still there? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48745,"Still there? 🤔",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48925,"stl Up, babe?🤔",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51144,"tits or ass? 😈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51452,"u busy babe? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51453,"u busy babe? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51758,"up for a chat?",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57456,"Wyd rn babe? 👀",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57459,"Wyd rn baby? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57463,"Wyd tonight? 😏",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57464,"Wyd tonight? 🥰",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57608,"you busy rn? 🙃",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58455,"You up babe? 😋",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58456,"you up babe? 🥺",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58457,"you up baby? 🙈",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58504,"you uup boo? 😉",14,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
1598,"Just woke up 😇",14,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2165,"Good morning !",14,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2193,"My cash app :)",14,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
3549,"Smash or pass?",14,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2911,"Morning habibi",14,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
19840,"SQUIRT QUEEN!💦",14,0,0.0,50.0,internal,"2025-12-09 12:50:00",VERY_SHORT_NEVER_USED
19954,"Sweet like a 🍑",14,0,0.0,50.0,internal,"2025-12-09 12:50:39",VERY_SHORT_NEVER_USED
19993,"Sweet girl Vi💛",14,0,0.0,50.0,internal,"2025-12-09 12:50:51",VERY_SHORT_NEVER_USED
20039,"are you ready?",14,0,0.0,50.0,internal,"2025-12-09 12:51:04",VERY_SHORT_NEVER_USED
20066,"i'd save you 😋",14,0,0.0,50.0,internal,"2025-12-09 12:51:15",VERY_SHORT_NEVER_USED
20176,"Funny kitty 😍🥰",14,0,0.0,50.0,internal,"2025-12-10 07:23:53",VERY_SHORT_NEVER_USED
20462,"selfieee baby😳",14,0,0.0,50.0,internal,"2025-12-12 02:44:42",VERY_SHORT_NEVER_USED
20463,"break at work🤤",14,0,0.0,50.0,internal,"2025-12-12 02:44:42",VERY_SHORT_NEVER_USED
22519,"Are you busy? 👀",15,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33628,"How's your day?",15,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48852,"Still up, baby?",15,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
55131,"What you up to?",15,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25678,"Can't sleeeep 🥹",15,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26580,"cum on me daddy",15,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44122,"Morning baby! 😊",15,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51384,"Truth or dare 😈",15,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22427,"Are you alone?😈",15,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22464,"are you awake 😢",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22465,"Are you awake 🙈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22466,"Are you awake 🥰",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26223,"come play baby😋",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29381,"enjoy it baby 😉",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29778,"feeling dirty 🥵",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30431,"Good evening ☺️",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30563,"Good morning ☀️",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30794,"goodnighttttt 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30885,"got dicked down",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31322,"Happy new year😇",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32111,"Hey handsome! 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32723,"hiiiiii daddy 😳",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32875,"Horny morning 🥵",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
34087,"I can't sleep 🥹",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
35715,"I made a mess 🥵",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
35822,"I need a dick 🙄",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
37828,"I'm so wet rn 💦",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44083,"morning babe ❤️",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44094,"Morning babe! 😊",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44123,"Morning baby! 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44148,"Morning cutie 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22454,"Are you asleep?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22521,"Are you busy? 😏",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22522,"Are you busy? 😕",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22523,"Are you busy? 🥺",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22725,"are you here? 🙈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23094,"Are you there??",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23095,"Are you there?🥺",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23620,"baby u there? 👀",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23647,"BABY!! u there?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24720,"BG 😈 or SOLO 🥵?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24721,"BG, GG or Solo?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30824,"Got a minute? 🙈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31541,"Hello daddyy? 😈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31835,"hey baby wyd? 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32294,"Hey! u awake? 😒",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32699,"Hii what's up?😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32710,"hiii you there?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33744,"How’s your day?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
42756,"Kiss or lick? 🫦",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43747,"Me for lunch? 🤭",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43751,"Me or coffee?🤭😈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44312,"morning! wyd? 😊",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46497,"Ready for me? 👀",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46523,"Ready to 69? 🍆😈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46534,"Ready to cum? 🥵",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48235,"So... What now?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48715,"Still not up? 😏",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48807,"still up babe?😊",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48808,"Still up babee?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48815,"still up babyy?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48822,"still up daddy?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51141,"tits or ass? 🍒🍑",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51146,"Tits or ass?? 😏",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51388,"Truth or dare?👀",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51544,"U there babe? 👀",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51545,"u there babe? 😞",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51546,"u there babe? 🙈",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51547,"u there baby? 😏",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51548,"u there habibi?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
52051,"Wanna cuddle? 😘",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
54860,"what u up to? 😜",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57645,"You chilling? 😃",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58375,"you still up? 😏",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58376,"you still up? 🫶",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
58391,"you there babe?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
60554,"😘 do u miss me?",15,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
1522,"good morning 🙊🙊",15,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
2150,"Did u cum yet ?",15,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
3192,"Custom request?",15,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
3390,"STREAMING NOW X",15,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
4015,"I’m so horny! 😝",15,1,0.0,0.0,internal,"2025-11-30 07:11:27",VERY_SHORT_NO_EARNINGS
19771,"Good morning 😋🥰",15,0,0.0,50.0,internal,"2025-12-09 12:49:36",VERY_SHORT_NEVER_USED
19959,"Rip it off me?😛",15,0,0.0,50.0,internal,"2025-12-09 12:50:39",VERY_SHORT_NEVER_USED
19967,"@kelseyxovip 😛💜",15,0,0.0,50.0,internal,"2025-12-09 12:50:39",VERY_SHORT_NEVER_USED
19990,"Back to school📚",15,0,0.0,50.0,internal,"2025-12-09 12:50:51",VERY_SHORT_NEVER_USED
20079,"Spoiler alert!🚨",15,0,0.0,50.0,internal,"2025-12-09 12:51:16",VERY_SHORT_NEVER_USED
20085,nudesssssssssss,15,0,0.0,50.0,internal,"2025-12-09 12:51:16",VERY_SHORT_NEVER_USED
20240,"Join me here? 💦",15,0,0.0,50.0,internal,"2025-12-11 05:09:42",VERY_SHORT_NEVER_USED
20328,"Ready to train♡",15,0,0.0,50.0,internal,"2025-12-11 05:10:44",VERY_SHORT_NEVER_USED
20342,"Check my look 😋",15,0,0.0,50.0,internal,"2025-12-11 05:10:45",VERY_SHORT_NEVER_USED
55397,"whatcha doing? 👀",16,3,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23092,"Are you there? 😈",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30965,"got time for me?",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
46491,"Ready for fun? 😘",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
48799,"still up babe? 😩",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51386,"Truth or Dare? 😈",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57449,"wyd now, babe? 🥰",16,2,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
21543,"### wyd rn baby😈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22334,"are u mad at me🥹",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22869,"are you online 💚",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23173,"are you up yet 🙈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23174,"Are you up yet 🤪",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26467,"Craving it bad 🍆",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
26498,"Craving you rn 🤭",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29184,"Don’t miss this!",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29283,"Dream about me 🫦",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30121,"For you, babe ❤️",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30412,"Good afternoon 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30620,"good morning! 🙈😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30624,"Good morning!! 😊",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30626,"good morning!!🌞🌇",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
30757,"Good morninggg 🥰",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31261,habibiiiiiiiiiii,16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31351,"hard morning! 🍆😋",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32104,"Hey guess what 🙈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
34093,"I can't sleep. 🥺",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
37461,"I'm bored babe 😒",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43183,"Let’s get freaky",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
44169,"morning habibi 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
45080,"my pussy is sore",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47925,"Show it, I rate🍆",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
47965,"show me your cum",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
51951,"wake uppp love!!",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
57484,"Y0uthful Daisy 😇",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22425,"Are you alone? 😈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22450,"are you around?👀",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22451,"are you around?💋",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22468,"Are you awake? 🤔",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
22503,"are you busy rn?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23093,"Are you there? 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23198,"Are you with me?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23621,"Baby u there?? 💔",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
23812,"Baby, videocall?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24737,"Birthday sext? 🤭",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24771,"Boobs or Ass? 🍒🍑",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
24802,"Bored at work? 😏",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
25345,"Can we talk? ;))",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
29769,"feeling cuddly?😍",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31256,"habibi u there??",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31523,"heeey! you up? 😉",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
31953,"Hey baby, wyd? 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32194,"Hey there! Busy?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32234,"Hey what's up? 🙃",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32237,"hey you busy rn?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32423,"Hey, what is up?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32615,"Hi babe! ❤️ wyd?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
32719,"hiiii you there?",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33552,"how's it goin? 🙈",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33688,"hows your day? 😘",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
33795,"Hungry for me? 👅",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
42103,"Just chilling? 🤔",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43843,"miss me daddy? 👀",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
43868,"Miss my smile? 😊",16,1,0.0,0.0,migration_007_import,"2025-12-12 11:44:05",VERY_SHORT_NO_EARNINGS
